file,section,line,denominator,item,category,conditional,if_cond,if_expr,callback
"第三大陆爆率.txt","通用小怪","266","388","莲花白","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","267","188","竹叶青","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","268","188","百花酿","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","269","188","八仙醉","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","271","58","殘魂必殺甲","好爆","0","0","",""
"第三大陆爆率.txt","通用小怪","272","58","殘魂必殺刃","好爆","0","0","",""
"第三大陆爆率.txt","通用小怪","274","5","殘魂神靴","好爆","0","0","",""
"第三大陆爆率.txt","通用小怪","275","5","殘魂神带","好爆","0","0","",""
"第三大陆爆率.txt","通用小怪","276","5","殘魂神戒","好爆","0","0","",""
"第三大陆爆率.txt","通用小怪","277","5","殘魂神镯","好爆","0","0","",""
"第三大陆爆率.txt","通用小怪","278","5","殘魂神链","好爆","0","0","",""
"第三大陆爆率.txt","通用小怪","279","5","殘魂神盔","好爆","0","0","",""
"第三大陆爆率.txt","通用小怪","282","86","黄金锁子甲","好爆","0","0","",""
"第三大陆爆率.txt","通用小怪","283","86","黄金霸王斩","好爆","0","0","",""
"第三大陆爆率.txt","通用小怪","315","122","狂王披风","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","316","122","霸者神兵","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","350","188","天使羽衣","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","351","188","审判之刃","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","383","258","毁天灭地甲","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","384","258","天崩地裂斩","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","386","128","毁灭の灵靴","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","387","128","毁灭の腰带","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","388","128","毁灭の影戒","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","389","128","毁灭の亡镯","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","390","128","毁灭の项链","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","391","128","毁灭の面罩","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","394","318","神·战甲","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","395","318","神·暴风","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","397","168","神·破灭神靴","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","398","168","神·主宰仙带","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","399","168","神·创世指","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","400","168","神·毁灭镯","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","401","168","神·皎洁月","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","402","168","神·魔王盔","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","404","438","圣·战甲","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","405","438","圣·暴风","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","407","208","圣·皇天靴","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","408","208","圣·皇天带","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","409","208","圣·毁苍生","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","410","208","圣·灭苍穹","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","411","208","圣·飞仙链","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","412","208","圣·破九天","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","415","688","雄霸","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","416","688","血杀","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","418","288","荒古·靴","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","419","288","荒古·带","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","420","288","荒古·戒","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","421","288","荒古·镯","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","422","288","荒古·链","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","423","288","荒古·盔","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","426","898","心梦碎光","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","427","898","梦回","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","429","358","遗尘·靴","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","430","358","遗尘·带","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","431","358","遗尘·戒","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","432","358","遗尘·镯","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","433","358","遗尘·链","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","434","358","遗尘·盔","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","437","1588","深蓝传说","难爆","0","0","",""
"第三大陆爆率.txt","通用小怪","438","1588","千年","难爆","0","0","",""
"第三大陆爆率.txt","通用小怪","440","422","灭世·靴","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","441","422","灭世·带","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","442","422","灭世·戒","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","443","422","灭世·手","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","444","422","灭世·链","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","445","422","灭世·盔","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","448","3022","深蓝之恋","难爆","0","0","",""
"第三大陆爆率.txt","通用小怪","449","3022","转瞬","难爆","0","0","",""
"第三大陆爆率.txt","通用小怪","451","422","降龍·靴","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","452","422","降龍·带","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","453","422","降龍·指","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","454","422","降龍·镯","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","455","422","降龍·链","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","456","422","降龍·盔","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","459","5555","万里追云","难爆","0","0","",""
"第三大陆爆率.txt","通用小怪","460","5555","轮回","难爆","0","0","",""
"第三大陆爆率.txt","通用小怪","462","555","圣罗痴情·靴","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","463","555","圣罗痴情·带","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","464","555","圣罗痴情·戒","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","465","555","圣罗痴情·镯","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","466","555","圣罗痴情·链","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","467","555","圣罗痴情·盔","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","470","8658","金丝羽灵","难爆","0","0","",""
"第三大陆爆率.txt","通用小怪","471","8658","碧血","难爆","0","0","",""
"第三大陆爆率.txt","通用小怪","473","658","苦罗痴心·靴","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","474","658","苦罗痴心·带","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","475","658","苦罗痴心·戒","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","476","658","苦罗痴心·镯","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","477","658","苦罗痴心·链","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","478","658","苦罗痴心·盔","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","481","15958","碎梦涵光","难爆","0","0","",""
"第三大陆爆率.txt","通用小怪","482","15958","妖异","难爆","0","0","",""
"第三大陆爆率.txt","通用小怪","484","958","金罗痴梦·靴","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","485","958","金罗痴梦·带","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","486","958","金罗痴梦·戒","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","487","958","金罗痴梦·镯","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","488","958","金罗痴梦·链","一般","0","0","",""
"第三大陆爆率.txt","通用小怪","489","958","金罗痴梦·盔","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","495","1","200W经验卷","好爆","0","0","",""
"第三大陆爆率.txt","通用中怪","496","1","200W经验卷","好爆","0","0","",""
"第三大陆爆率.txt","通用中怪","497","25","500W经验卷","好爆","0","0","",""
"第三大陆爆率.txt","通用中怪","498","588","5000W经验卷","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","499","3588","2亿经验卷","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","500","588","1亿经验卷","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","501","3588","2亿经验卷","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","502","9588","5亿经验卷","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","506","1","天工之锤","好爆","0","0","",""
"第三大陆爆率.txt","通用中怪","507","1","焚天石","好爆","0","0","",""
"第三大陆爆率.txt","通用中怪","508","1","天工之锤","好爆","0","0","",""
"第三大陆爆率.txt","通用中怪","509","1","焚天石","好爆","0","0","",""
"第三大陆爆率.txt","通用中怪","510","1","天工之锤","好爆","0","0","",""
"第三大陆爆率.txt","通用中怪","511","1","焚天石","好爆","0","0","",""
"第三大陆爆率.txt","通用中怪","513","5888","幻灵石","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","516","388","女儿红","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","517","388","莲花白","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","518","188","竹叶青","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","519","188","百花酿","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","520","188","八仙醉","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","522","58","殘魂必殺甲","好爆","0","0","",""
"第三大陆爆率.txt","通用中怪","523","58","殘魂必殺刃","好爆","0","0","",""
"第三大陆爆率.txt","通用中怪","525","5","殘魂神靴","好爆","0","0","",""
"第三大陆爆率.txt","通用中怪","526","5","殘魂神带","好爆","0","0","",""
"第三大陆爆率.txt","通用中怪","527","5","殘魂神戒","好爆","0","0","",""
"第三大陆爆率.txt","通用中怪","528","5","殘魂神镯","好爆","0","0","",""
"第三大陆爆率.txt","通用中怪","529","5","殘魂神链","好爆","0","0","",""
"第三大陆爆率.txt","通用中怪","530","5","殘魂神盔","好爆","0","0","",""
"第三大陆爆率.txt","通用中怪","532","58","殘魂必殺甲","好爆","0","0","",""
"第三大陆爆率.txt","通用中怪","533","58","殘魂必殺刃","好爆","0","0","",""
"第三大陆爆率.txt","通用中怪","535","5","殘魂神靴","好爆","0","0","",""
"第三大陆爆率.txt","通用中怪","536","5","殘魂神带","好爆","0","0","",""
"第三大陆爆率.txt","通用中怪","537","5","殘魂神戒","好爆","0","0","",""
"第三大陆爆率.txt","通用中怪","538","5","殘魂神镯","好爆","0","0","",""
"第三大陆爆率.txt","通用中怪","539","5","殘魂神链","好爆","0","0","",""
"第三大陆爆率.txt","通用中怪","540","5","殘魂神盔","好爆","0","0","",""
"第三大陆爆率.txt","通用中怪","542","58","殘魂必殺甲","好爆","0","0","",""
"第三大陆爆率.txt","通用中怪","543","58","殘魂必殺刃","好爆","0","0","",""
"第三大陆爆率.txt","通用中怪","545","5","殘魂神靴","好爆","0","0","",""
"第三大陆爆率.txt","通用中怪","546","5","殘魂神带","好爆","0","0","",""
"第三大陆爆率.txt","通用中怪","547","5","殘魂神戒","好爆","0","0","",""
"第三大陆爆率.txt","通用中怪","548","5","殘魂神镯","好爆","0","0","",""
"第三大陆爆率.txt","通用中怪","549","5","殘魂神链","好爆","0","0","",""
"第三大陆爆率.txt","通用中怪","550","5","殘魂神盔","好爆","0","0","",""
"第三大陆爆率.txt","通用中怪","552","86","黄金锁子甲","好爆","0","0","",""
"第三大陆爆率.txt","通用中怪","553","86","黄金霸王斩","好爆","0","0","",""
"第三大陆爆率.txt","通用中怪","555","10","黄金靴子","好爆","0","0","",""
"第三大陆爆率.txt","通用中怪","556","10","黄金腰带","好爆","0","0","",""
"第三大陆爆率.txt","通用中怪","557","10","黄金瞬影戒","好爆","0","0","",""
"第三大陆爆率.txt","通用中怪","558","10","黄金银河护手","好爆","0","0","",""
"第三大陆爆率.txt","通用中怪","559","10","黄金冥王链","好爆","0","0","",""
"第三大陆爆率.txt","通用中怪","560","10","黄金幽灵盔","好爆","0","0","",""
"第三大陆爆率.txt","通用中怪","563","122","狂王披风","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","564","122","霸者神兵","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","566","20","震天靴子","好爆","0","0","",""
"第三大陆爆率.txt","通用中怪","567","20","震天腰带","好爆","0","0","",""
"第三大陆爆率.txt","通用中怪","568","20","震天圣戒","好爆","0","0","",""
"第三大陆爆率.txt","通用中怪","569","20","震天护手","好爆","0","0","",""
"第三大陆爆率.txt","通用中怪","570","20","震天铃铛","好爆","0","0","",""
"第三大陆爆率.txt","通用中怪","571","20","震天头盔","好爆","0","0","",""
"第三大陆爆率.txt","通用中怪","573","188","天使羽衣","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","574","188","审判之刃","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","576","38","天使神靴","好爆","0","0","",""
"第三大陆爆率.txt","通用中怪","577","38","天使腰带","好爆","0","0","",""
"第三大陆爆率.txt","通用中怪","578","38","天使圣戒","好爆","0","0","",""
"第三大陆爆率.txt","通用中怪","579","38","天使旭日手","好爆","0","0","",""
"第三大陆爆率.txt","通用中怪","580","38","天使如意链","好爆","0","0","",""
"第三大陆爆率.txt","通用中怪","581","38","天使宝冠","好爆","0","0","",""
"第三大陆爆率.txt","通用中怪","583","258","毁天灭地甲","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","584","258","天崩地裂斩","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","586","128","毁灭の灵靴","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","587","128","毁灭の腰带","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","588","128","毁灭の影戒","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","589","128","毁灭の亡镯","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","590","128","毁灭の项链","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","591","128","毁灭の面罩","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","594","318","神·战甲","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","595","318","神·暴风","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","597","168","神·破灭神靴","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","598","168","神·主宰仙带","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","599","168","神·创世指","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","600","168","神·毁灭镯","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","601","168","神·皎洁月","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","602","168","神·魔王盔","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","604","438","圣·战甲","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","605","438","圣·暴风","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","607","208","圣·皇天靴","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","608","208","圣·皇天带","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","609","208","圣·毁苍生","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","610","208","圣·灭苍穹","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","611","208","圣·飞仙链","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","612","208","圣·破九天","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","615","688","雄霸","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","616","688","血杀","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","618","288","荒古·靴","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","619","288","荒古·带","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","620","288","荒古·戒","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","621","288","荒古·镯","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","622","288","荒古·链","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","623","288","荒古·盔","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","626","898","心梦碎光","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","627","898","梦回","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","629","358","遗尘·靴","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","630","358","遗尘·带","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","631","358","遗尘·戒","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","632","358","遗尘·镯","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","633","358","遗尘·链","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","634","358","遗尘·盔","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","637","1588","深蓝传说","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","638","1588","千年","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","640","422","灭世·靴","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","641","422","灭世·带","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","642","422","灭世·戒","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","643","422","灭世·手","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","644","422","灭世·链","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","645","422","灭世·盔","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","648","3022","深蓝之恋","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","649","3022","转瞬","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","651","422","降龍·靴","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","652","422","降龍·带","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","653","422","降龍·指","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","654","422","降龍·镯","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","655","422","降龍·链","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","656","422","降龍·盔","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","659","5555","万里追云","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","660","5555","轮回","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","662","555","圣罗痴情·靴","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","663","555","圣罗痴情·带","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","664","555","圣罗痴情·戒","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","665","555","圣罗痴情·镯","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","666","555","圣罗痴情·链","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","667","555","圣罗痴情·盔","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","670","8658","金丝羽灵","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","671","8658","碧血","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","673","658","苦罗痴心·靴","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","674","658","苦罗痴心·带","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","675","658","苦罗痴心·戒","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","676","658","苦罗痴心·镯","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","677","658","苦罗痴心·链","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","678","658","苦罗痴心·盔","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","681","15958","碎梦涵光","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","682","15958","妖异","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","684","958","金罗痴梦·靴","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","685","958","金罗痴梦·带","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","686","958","金罗痴梦·戒","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","687","958","金罗痴梦·镯","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","688","958","金罗痴梦·链","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","689","958","金罗痴梦·盔","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","693","888888","月如歌","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","694","888888","月中寒","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","695","888888","弑道焚心","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","696","888888","万劫归墟","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","697","888888","鸿蒙初判","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","701","58888","青霄剑舞","有条件的爆","1","1","U225 > 1000",""
"第三大陆爆率.txt","通用中怪","703","3888","冥炎之戒","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","704","3888","无影梦链","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","705","3888","星辰冕冠","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","706","3888","夜行","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","707","3888","野蛮","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","708","3888","羽化仙","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","709","13588","幻梦池","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","710","13588","疾风追星","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","711","13588","破碎轮回","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","712","62888","紫电","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","713","188","黑日","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","714","188","不朽","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","715","188","血系结罗","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","716","188","湿婆业舞","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","717","188","王权","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","718","188","君焰","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","719","288","风王之瞳","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","720","288","轮回之力","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","721","288","自闭圆顿裹","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","722","288","怠惰の罪","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","723","688","弑序亲王","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","724","688","命运之轮","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","725","688","星空·道极","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","726","688","死之藤蔓","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","727","688","流明","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","728","688","旧日支配者","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","729","988","耶梦加得","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","730","988","尼德霍格","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","731","988","血の恩赐","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","732","988","黑炎牢狱","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","733","1588","星辰神器","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","734","1588","此下众生","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","735","1588","此上无人","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","736","1588","烟雨醉浮生","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","737","1588","落花三千","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","738","1588","流水无情","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","739","2588","世界树灵枝","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","740","2588","午夜虹吸","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","741","2588","王之蔑视","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","742","2588","特修斯の魔","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","743","388","狂·崆峒靴子","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","744","388","狂·崆峒腰带","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","745","388","狂·崆峒戒指","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","746","388","狂·崆峒手镯","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","747","388","狂·崆峒项链","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","748","388","狂·崆峒头盔","一般","0","0","",""
"第三大陆爆率.txt","通用中怪","749","1288","暴·乾坤靴子","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","750","1288","暴·乾坤腰带","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","751","1288","暴·乾坤戒指","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","752","1288","暴·乾坤手镯","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","753","1288","暴·乾坤项链","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","754","1288","暴·乾坤头盔","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","755","3888","神·神龙靴子","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","756","3888","神·神龙腰带","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","757","3888","神·神龙戒指","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","758","3888","神·神龙手镯","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","759","3888","神·神龙项链","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","760","3888","神·神龙头盔","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","761","2555","雷霆幻","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","762","2555","龙鳞震岳","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","763","2555","啸风逐电","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","764","2555","天罚雷击","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","765","2555","烈焰焚天","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","766","2555","霜雪之间","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","767","1088","雪隐残锋","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","768","1088","惊雷震世","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","769","1088","烬海残光","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","770","1088","苍穹寂灭","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","771","1088","月华流影","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","772","1088","傲霜孤","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","773","1088","炽焰护腕","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","774","1088","烈焰指环","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","775","1088","王权圣戒","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","776","1088","龙魂吊坠","难爆","0","0","",""
"第三大陆爆率.txt","通用中怪","817","14988888","神农百草令","有条件的爆","1","1","U225 > 2000",""
"第三大陆爆率.txt","通用中怪","818","14988888","伏羲八卦印","有条件的爆","1","1","U225 > 2000",""
"第三大陆爆率.txt","通用中怪","819","14988888","女娲补天石","有条件的爆","1","1","U225 > 2000",""
"第三大陆爆率.txt","通用中怪","820","14988888","盘古遗泽","有条件的爆","1","1","U225 > 2000",""
"第三大陆爆率.txt","通用中怪","821","14988888","先天一气","有条件的爆","1","1","U225 > 2000",""
"第三大陆爆率.txt","通用中怪","822","14988888","太初灵韵","有条件的爆","1","1","U225 > 2000",""
"第三大陆爆率.txt","通用中怪","823","14988888","卐卐正道鏡卐卐","有条件的爆","1","1","U225 > 2000",""
"第三大陆爆率.txt","通用中怪","824","14988888","卐卐提魂锁卐卐","有条件的爆","1","1","U225 > 2000",""
"第三大陆爆率.txt","通用中怪","825","14988888","△△雷道天卷△△","有条件的爆","1","1","U225 > 2000",""
